Player_Name,Team,Season,Position_Played,Minutes_Played,Games_Played,Goals,Assists,Shots_on_Target,Key_Passes,Cards_Y,Cards_R,xG,xA,xGChain,xGBuildup,Non_Penalty_Goals,npxG
Javi Martínez,Bayern Munich,2018/2019,MF,1316,21,3,0,18,7,3,0,1.6675549894571304,0.2761608008295297,6.2187392339110374,5.880643617361784,3,1.6675549894571304
David Alaba,Bayern Munich,2018/2019,DF,2533,31,3,3,47,29,4,0,2.959610910154879,5.000427596271038,21.89020613580942,16.717470221221447,3,2.959610910154879
Patrick Herrmann,Borussia M.Gladbach,2018/2019,FW,1059,24,3,2,19,25,1,0,1.5560207217931747,2.8476832937449217,4.6815762128680944,1.341979400254786,3,1.5560207217931747
Nabil Bentaleb,Schalke 04,2018/2019,MF,1796,25,3,0,21,18,4,0,3.3045122222974896,1.3725776164792478,4.530067561194301,3.406541397795081,0,1.031181742437184
Jonathan de Guzmán,Eintracht Frankfurt,2018/2019,MF,1558,28,3,6,22,37,4,0,3.19490241445601,4.829771568998694,8.68140040524304,3.868486911058426,3,3.19490241445601
Jonathas,Hannover 96,2018/2019,FW,609,10,3,1,13,1,2,1,2.48880307469517,0.0973647013306617,2.067060482688248,0.2737839948385954,2,1.731026099063456
Martin Hinteregger,"Augsburg,Eintracht Frankfurt",2018/2019,DF,2722,32,3,0,28,10,3,0,2.019313012249768,0.7462024940177798,7.466363541781902,6.268801990896463,3,2.019313012249768
Jean-Kevin Augustin,RasenBallsport Leipzig,2018/2019,FW,443,17,3,0,13,8,0,0,2.9319199323654175,0.8325739242136478,4.133527662605047,0.369035106152296,3,2.9319199323654175
Jérôme Roussillon,Wolfsburg,2018/2019,DF,2475,28,3,4,20,30,4,0,1.7374425567686558,3.246265304274857,7.653752353042364,5.374839626252651,3,1.7374425567686558
Davie Selke,Hertha Berlin,2018/2019,FW,1724,30,3,5,45,20,4,0,5.4388907961547375,3.680589587427676,9.82731251604855,2.2914095241576433,3,5.4388907961547375
Bobby Wood,Hannover 96,2018/2019,FW,1168,20,3,1,18,11,1,0,2.8527941666543484,1.666541762650013,5.4668949488550425,1.6150915883481505,3,2.8527941666543484
Thomas Delaney,Borussia Dortmund,2018/2019,MF,2302,30,3,5,33,15,7,0,2.760893269442022,2.896420616656542,14.036993477493525,10.938989913091063,3,2.760893269442022
Marcel Halstenberg,RasenBallsport Leipzig,2018/2019,DF,2415,28,3,6,23,55,2,0,3.9846097379922862,7.99196002073586,12.442942660301924,9.987937785685062,1,2.469136454164982
Josip Brekalo,Wolfsburg,2018/2019,FW,1406,25,3,3,26,21,2,0,2.4134638253599405,1.3251617960631847,5.60271386615932,2.7633494678884745,3,2.4134638253599405
Sergio Córdova,Augsburg,2018/2019,FW,491,20,3,0,13,4,1,0,1.7000373993068931,0.1780832996591925,1.740955799818039,0.6551679968833923,3,1.7000373993068931
Valentino Lazaro,Hertha Berlin,2018/2019,DF,2743,31,3,6,20,55,6,0,2.1725085116922855,6.642009380273521,12.85730930324644,7.494640043005347,3,2.1725085116922855
Eduard Löwen,Nuernberg,2018/2019,FW,1627,22,3,2,37,16,3,0,2.8477607406675816,2.261409817263484,6.567317221313715,3.165156587958336,3,2.8477607406675816
Kevin Möhwald,Werder Bremen,2018/2019,FW,852,23,3,1,20,9,2,0,0.8920770874246955,0.9029476083815098,3.1300517776980996,1.7506304671987891,3,0.8920770874246955
Gonçalo Paciência,Eintracht Frankfurt,2018/2019,FW,382,11,3,1,19,4,1,0,2.941380962729454,1.1496420539915562,3.5451753735542297,0.3333848044276237,3,2.941380962729454
Steven Skrzybski,Schalke 04,2018/2019,FW,673,12,3,1,17,8,1,0,2.9246146455407143,1.1222229041159153,5.557726468890905,2.667970046401024,3,2.9246146455407143
Florian Neuhaus,Borussia M.Gladbach,2018/2019,MF,2080,32,3,8,51,28,5,0,6.014868069440126,3.1526976972818375,17.51092297025025,8.793359080329537,3,6.014868069440126
Matheus Pereira,Nuernberg,2018/2019,FW,1240,19,3,2,29,14,3,1,2.301142572425306,1.3407861040905118,4.261739377863705,2.102489181794226,3,2.301142572425306
Oliver Fink,Fortuna Duesseldorf,2018/2019,MF,1069,18,3,0,12,6,4,0,1.0349925979971886,0.7491735662333667,3.814332526177168,2.4705483205616474,3,1.0349925979971886
Ozan Kabak,VfB Stuttgart,2018/2019,DF,1350,15,3,0,11,2,4,0,1.310434713959694,0.0386313004419207,2.53394328430295,2.0082910005003214,3,1.310434713959694
Jérôme Gondorf,Freiburg,2018/2019,MF,1285,25,2,2,23,20,3,0,1.5710964454337957,3.3303756434470415,5.012948454357684,1.5805468931794169,2,1.5710964454337957
Emiliano Insúa,VfB Stuttgart,2018/2019,DF,2121,27,2,2,8,28,4,1,0.4299271022900939,3.106286520138383,5.492807898670435,4.1200749119743705,2,0.4299271022900939
Niklas Süle,Bayern Munich,2018/2019,DF,2649,31,2,0,20,6,2,0,1.0995368091389537,0.2951462026685476,16.421249225735664,15.840386539697649,2,1.0995368091389537
Mark Uth,Schalke 04,2018/2019,FW,1407,20,2,1,39,13,3,0,4.775467859581113,1.6421177284792066,6.346375375986099,0.5594970881938934,2,4.775467859581113
Salif Sané,Schalke 04,2018/2019,DF,2612,30,2,0,19,6,4,0,0.9438869217410684,0.2146073020994663,5.123079295270145,4.994717693887651,2,0.9438869217410684
Felipe,Hannover 96,2018/2019,DF,1102,17,2,0,10,0,4,1,1.010716114193201,0.0,0.7214624993503094,0.7018298991024494,2,1.010716114193201
Yannick Gerhardt,Wolfsburg,2018/2019,MF,2471,30,2,2,35,27,2,0,3.236173012293875,3.707499680109322,11.866975370794536,6.154488291591406,2,3.236173012293875
Josuha Guilavogui,Wolfsburg,2018/2019,MF,1573,19,2,1,7,8,5,0,1.1815635776147246,0.1972079984843731,3.688596714287996,3.558069826103747,2,1.1815635776147246
Maximilian Arnold,Wolfsburg,2018/2019,MF,2888,33,2,6,54,45,7,0,2.3895712047815323,4.566001313738525,8.709191601723433,4.825666521675885,2,2.3895712047815323
Wendell,Bayer Leverkusen,2018/2019,DF,2277,28,2,2,11,16,5,0,2.706447646021843,1.7954308381304145,10.999038664624097,8.576396338641644,1,1.1909752748906612
Christoph Kramer,Borussia M.Gladbach,2018/2019,MF,1139,18,2,1,8,9,6,0,0.7837460041046143,0.9352792985737324,4.994358077645302,3.7276463489979506,2,0.7837460041046143
Kevin Kampl,RasenBallsport Leipzig,2018/2019,MF,2131,27,2,5,34,48,5,0,1.871386012993753,4.733273098245263,16.18860423564911,11.856285342946649,2,1.871386012993753
Josip Drmic,Borussia M.Gladbach,2018/2019,FW,217,5,2,0,7,1,0,0,1.399684987962246,0.0162467006593942,2.2797859236598015,0.863851010799408,2,1.399684987962246
Raffael,Borussia M.Gladbach,2018/2019,FW,530,13,2,1,11,16,0,0,2.1462108716368675,1.4540355950593948,4.173216488212347,1.2940680906176567,2,2.1462108716368675
Nico Elvedi,Borussia M.Gladbach,2018/2019,DF,2629,30,2,1,14,3,1,0,2.067353500984609,0.8768619745969772,12.771419953554869,11.995784122496843,2,2.067353500984609
Joshua Kimmich,Bayern Munich,2018/2019,DF,3060,34,2,13,25,83,4,0,2.308069009333849,13.69059986062348,27.548408430069685,20.070826310664415,2,2.308069009333849
Thiago Alcántara,Bayern Munich,2018/2019,MF,2412,30,2,6,23,39,5,0,2.1983313281089067,3.88470112439245,26.34337803721428,22.36850802600384,2,2.1983313281089067
Mathew Leckie,Hertha Berlin,2018/2019,MF,941,18,2,0,22,12,3,0,2.374264234676957,0.8483365094289184,4.838548228144646,1.733409975655377,2,2.374264234676957
Danny da Costa,Eintracht Frankfurt,2018/2019,FW,3036,34,2,4,21,33,1,0,3.94845887646079,5.811638745479286,13.933870056644082,6.6535599287599325,2,3.94845887646079
Ja-Cheol Koo,Augsburg,2018/2019,MF,1632,26,2,1,26,23,3,0,3.5367964562028646,0.7404359970241785,7.03177547454834,2.9549645837396383,2,3.5367964562028646
Daniel Didavi,VfB Stuttgart,2018/2019,FW,942,20,2,2,24,28,0,0,1.8324119709432125,2.406250908970833,4.635779311880469,2.4631181824952364,2,1.8324119709432125
Suat Serdar,Schalke 04,2018/2019,MF,1744,26,2,1,30,15,3,2,3.210373836569488,2.29015982337296,6.218890016898513,2.5528748109936714,2,3.210373836569488
Matthias Ginter,Borussia M.Gladbach,2018/2019,DF,2379,27,2,0,22,9,2,0,1.6078447792679071,0.8888863120228052,7.643554292619228,7.252228993922472,2,1.6078447792679071
Gonzalo Castro,VfB Stuttgart,2018/2019,DF,1693,25,2,4,13,29,4,0,1.1623672787100077,2.5970612103119493,5.581688131205738,3.68687182944268,2,1.1623672787100077
Charles Aránguiz,Bayer Leverkusen,2018/2019,MF,1912,24,2,7,23,30,3,0,1.1526260999962687,3.511658165603876,12.68801638111472,9.70670522004366,2,1.1526260999962687
Roland Sallai,Freiburg,2018/2019,MF,518,10,2,0,14,5,3,0,1.2873178981244564,0.4139574933797121,2.0399613808840513,0.6165159977972507,2,1.2873178981244564
Raphael Guerreiro,Borussia Dortmund,2018/2019,DF,1539,23,2,6,35,38,2,0,2.880733053199947,3.943719793111086,14.398608036339285,10.5501702837646,2,2.880733053199947
Mike Frantz,Freiburg,2018/2019,DF,2260,31,2,1,19,15,2,0,1.7232601009309292,1.302678968757391,4.109944619238377,1.257606813684106,2,1.7232601009309292
Marc-Oliver Kempf,VfB Stuttgart,2018/2019,DF,2027,23,2,0,14,7,3,0,1.9244927130639553,0.1693075988441705,3.9391367845237255,3.6353309210389857,2,1.9244927130639553
Jean-Philippe Gbamin,Mainz 05,2018/2019,DF,2675,31,2,1,35,23,3,0,1.2989508705213666,1.945369535125792,7.881923167500645,5.793932205066085,2,1.2989508705213666
Achraf Hakimi,Borussia Dortmund,2018/2019,DF,1740,21,2,4,20,11,4,0,1.6855015801265836,2.961212957277894,10.90877135656774,8.401092153042555,2,1.6855015801265836
Aleksandar Dragovic,Bayer Leverkusen,2018/2019,DF,1327,18,2,0,4,3,4,0,0.875534912571311,0.1044682431966066,3.803358804434538,3.750757602974773,2,0.875534912571311
Jordan Torunarigha,Hertha Berlin,2018/2019,DF,1163,14,2,2,7,5,2,1,1.0087297819554806,0.8944572312757373,2.8525640768930316,1.9544118475168943,2,1.0087297819554806
Federico Palacios,Nuernberg,2018/2019,FW,946,17,2,0,7,6,1,0,1.382018517702818,0.4123557098209858,4.208303755149245,2.690543057397008,2,1.382018517702818
Jacob Bruun Larsen,Borussia Dortmund,2018/2019,FW,1267,24,2,2,26,17,0,0,3.269546141847968,3.1639346312731504,8.775733970105648,4.024609304964542,2,3.269546141847968
Niclas Füllkrug,Hannover 96,2018/2019,FW,1114,14,2,1,37,13,1,0,3.407600898295641,0.9361870167776942,5.011509217321873,2.4912899769842625,1,2.649823907762766
Dan-Axel Zagadou,Borussia Dortmund,2018/2019,DF,1267,17,2,0,10,2,4,0,1.3575165029615164,0.041856799274683,5.8748707845807076,5.853027783334255,2,1.3575165029615164
William,Wolfsburg,2018/2019,DF,2679,31,2,1,25,40,10,0,1.4901989065110683,3.0802155481651425,12.355500891804695,9.172397254034877,2,1.4901989065110683
Elvis Rexhbecaj,Wolfsburg,2018/2019,DF,1138,24,2,2,10,7,4,0,0.8776176925748587,1.5054460167884829,5.157346464693546,2.9036646001040936,2,0.8776176925748587
Joshua Brenet,Hoffenheim,2018/2019,DF,906,14,2,1,10,9,0,0,1.7801981456577778,1.792846828699112,6.935431987047195,4.659537076950073,2,1.7801981456577778
Georg Margreitter,Nuernberg,2018/2019,DF,2055,27,2,0,16,3,2,0,0.8000252381898463,0.2307984977960586,2.7737322449684143,2.7000562474131584,2,0.8000252381898463
Nicolás González,VfB Stuttgart,2018/2019,FW,2161,30,2,3,59,29,2,1,6.070800716988742,3.70472545735538,10.60608602501452,2.4131940361112356,2,6.070800716988742
Matheus Cunha,RasenBallsport Leipzig,2018/2019,FW,849,25,2,0,34,7,1,0,3.923799779266119,0.8961888998746872,6.534436486661434,2.590898845344782,2,3.923799779266119
Javairo Dilrosun,Hertha Berlin,2018/2019,MF,883,17,2,3,11,12,2,0,0.4977041045203805,1.922901552170515,5.611628288403153,3.648432767018676,2,0.4977041045203805
Florent Muslija,Hannover 96,2018/2019,FW,664,17,2,0,20,15,1,0,1.205251008272171,0.6547433901578188,2.788414418697357,1.488171610981226,2,1.205251008272171
Adam Zrelák,Nuernberg,2018/2019,FW,941,14,2,1,17,9,4,0,3.8085974752902985,0.474873399361968,4.042232874780893,0.4438860071823001,2,3.8085974752902985
Joshua Sargent,Werder Bremen,2018/2019,FW,191,10,2,0,4,2,1,0,1.3718471564352512,0.1290488000959158,1.4766701590269804,0.0847084000706672,2,1.3718471564352512
Ahmed Kutucu,Schalke 04,2018/2019,FW,406,13,2,0,13,2,0,0,1.383914889767766,0.0801764018833637,2.151954645290971,0.735627818852663,2,1.383914889767766
Marvin Plattenhardt,Hertha Berlin,2018/2019,DF,1928,22,1,2,11,32,4,0,0.7023437423631549,2.6491143852472305,5.361724033020437,3.7529676193371415,1,0.7023437423631549
Mitchell Weiser,Bayer Leverkusen,2018/2019,DF,2110,30,1,3,12,29,3,0,0.5890326108783484,3.624672595411539,9.169617291539907,6.350069480016828,1,0.5890326108783484
Yunus Malli,Wolfsburg,2018/2019,FW,674,21,1,1,8,16,0,0,1.752167503349483,1.2598093980923295,3.0559310223907232,1.4307857137173414,0,0.9948825044557452
Alexander Hack,Mainz 05,2018/2019,DF,1020,14,1,1,12,2,1,0,0.9871813980862498,0.9667350053787231,2.686375316232443,2.6119879223406315,1,0.9871813980862498
Alexandru Maxim,Mainz 05,2018/2019,MF,545,22,1,0,16,16,3,0,0.9716336149722338,2.507707653567195,3.799013152718544,2.1028871051967144,1,0.9716336149722338
Timo Baumgartl,VfB Stuttgart,2018/2019,DF,1620,18,1,0,5,5,2,0,0.2185275983065366,0.1227176394313573,3.4590777698904276,3.3363607423380017,1,0.2185275983065366
Ermin Bicakcic,Hoffenheim,2018/2019,DF,1783,25,1,2,9,5,0,0,2.246696449816227,0.7123838141560555,9.635225839912891,9.6069208458066,1,2.246696449816227
Miiko Albornoz,Hannover 96,2018/2019,DF,1654,22,1,3,11,18,3,1,0.2476476989686489,1.5196956060826778,4.029155384749174,2.547637589275837,1,0.2476476989686489
Waldemar Anton,Hannover 96,2018/2019,DF,3060,34,1,0,23,5,4,0,1.2190055930987,0.1874000038951635,5.102045914158225,4.8801411259919405,1,1.2190055930987
Dominique Heintz,Freiburg,2018/2019,DF,3055,34,1,1,10,9,5,0,1.256407979875803,1.1170478072017431,5.6990048456937075,5.453479770570993,1,1.256407979875803
Mahmoud Dahoud,Borussia Dortmund,2018/2019,MF,683,14,1,0,11,8,2,0,1.3133123833686111,0.8961180001497269,5.730372369289398,3.6461437344551086,1,1.3133123833686111
Oscar Wendt,Borussia M.Gladbach,2018/2019,DF,2730,32,1,1,8,25,2,0,0.4802343947812915,2.3471810901537538,10.709090495482087,8.957314064726233,1,0.4802343947812915
Rafinha,Bayern Munich,2018/2019,DF,900,16,1,1,4,5,1,0,0.1174758002161979,0.8226412124931812,4.429760232567787,4.173282206058502,1,0.1174758002161979
Alfredo Morales,Fortuna Duesseldorf,2018/2019,MF,1522,23,1,1,19,8,6,0,0.7393448082730174,1.0181361120194197,2.557500292547047,1.0497097121551633,1,0.7393448082730174
Leonardo Bittencourt,Hoffenheim,2018/2019,MF,1070,21,1,3,23,22,1,0,3.278507376089692,2.7456207796931267,10.35918240994215,5.3902182802557945,1,3.278507376089692
Caiuby,Augsburg,2018/2019,FW,1002,14,1,1,32,15,3,0,2.1829421054571867,1.0324538927525282,4.672384366393089,2.9057000018656254,1,2.1829421054571867
Bastian Oczipka,Schalke 04,2018/2019,DF,1877,21,1,5,13,45,3,0,0.366999196819961,4.177370321005583,5.0403338093310595,3.1098856907337904,1,0.366999196819961
Lukasz Piszczek,Borussia Dortmund,2018/2019,DF,1764,20,1,6,12,21,3,0,0.5159249613061547,3.028061962686479,9.90274852886796,8.084532421082258,1,0.5159249613061547
Fabian Johnson,Borussia M.Gladbach,2018/2019,FW,1007,18,1,0,3,4,1,0,1.1103022992610931,0.5337588880211115,3.5406055692583323,2.4960429910570383,1,1.1103022992610931
Felix Klaus,Wolfsburg,2018/2019,FW,430,15,1,1,16,5,0,0,1.9912351612001655,2.214777521789074,4.1151398830115795,1.9062547832727432,1,1.9912351612001655
Julian Weigl,Borussia Dortmund,2018/2019,DF,1456,18,1,0,3,2,3,0,0.1827375963330268,0.1065925993025302,6.748357482254505,6.561161361634731,1,0.1827375963330268
Mats Hummels,Bayern Munich,2018/2019,DF,1778,21,1,1,19,13,1,0,2.7075680419802666,0.9353164061903954,13.626794964075089,13.130340822041036,1,2.7075680419802666
Markus Suttner,Fortuna Duesseldorf,2018/2019,DF,495,6,1,1,4,9,1,0,0.1919080037623644,0.5816289894282818,1.074055902659893,0.6813797876238823,1,0.1919080037623644
Niklas Stark,Hertha Berlin,2018/2019,DF,1871,22,1,0,11,3,5,0,0.7991994814947248,0.3181663081049919,5.5954428017139435,5.301080901175737,1,0.7991994814947248
Maximilian Mittelstädt,Hertha Berlin,2018/2019,FW,1802,25,1,1,23,20,2,1,1.5802272483706474,1.5399152832105756,7.643157236278057,5.352175701409578,1,1.5802272483706474
Lars Bender,Bayer Leverkusen,2018/2019,DF,1371,20,1,4,15,14,2,0,0.8526315167546272,1.383013578131795,5.217824727296829,3.8831727020442486,1,0.8526315167546272
Nico Schulz,Hoffenheim,2018/2019,DF,2548,30,1,5,30,61,6,0,2.318408280611038,10.699787680059671,21.955841563642025,12.040124628692864,1,2.318408280611038
Matija Nastasic,Schalke 04,2018/2019,DF,2453,28,1,0,21,5,6,1,2.2996636368334293,0.1670426968485117,3.95255215652287,3.781361946836114,1,2.2996636368334293
Yevhen Konoplyanka,Schalke 04,2018/2019,FW,653,13,1,1,17,11,0,1,1.5061897914856672,1.193429321050644,3.1286766696721315,1.2071522157639265,1,1.5061897914856672
Bruma,RasenBallsport Leipzig,2018/2019,MF,547,14,1,1,14,10,1,0,1.3421069085597992,1.352805994451046,4.2633623499423265,2.8034454844892025,1,0.5844108983874321
Matthias Zimmermann,Fortuna Duesseldorf,2018/2019,DF,3051,34,1,3,15,20,4,0,0.4121079561300576,2.9412795547395945,9.320718055590987,6.705248618498445,1,0.4121079561300576
Julian Schieber,Augsburg,2018/2019,FW,252,9,1,0,4,1,1,0,0.4645757041871547,0.338683009147644,0.8932370990514755,0.5877285078167915,1,0.4645757041871547
Alessandro Schöpf,Schalke 04,2018/2019,DF,1001,15,1,0,18,13,3,0,1.2006887728348374,1.400094602257013,4.3243443593382835,2.1837393827736378,1,1.2006887728348374
Nuri Sahin,Werder Bremen,2018/2019,DF,1496,20,1,1,12,16,5,0,0.5490342862904072,0.8984053954482079,4.554411105811596,3.8448096802458167,1,0.5490342862904072
Erik Thommy,VfB Stuttgart,2018/2019,FW,785,19,1,1,25,18,2,1,1.1310798022896051,1.4099309779703617,3.3806109689176083,1.624536905437708,1,1.1310798022896051
Milos Veljkovic,Werder Bremen,2018/2019,DF,1879,23,1,0,9,4,5,2,0.5824495954439044,0.2648648973554373,6.254559418186545,6.254559418186545,1,0.5824495954439044
Marius Wolf,Borussia Dortmund,2018/2019,FW,835,16,1,0,7,8,1,1,0.2997249020263552,1.5979823749512434,2.896342094987631,1.8915560990571976,1,0.2997249020263552
Marcel Tisserand,Wolfsburg,2018/2019,DF,892,10,1,0,10,1,2,0,1.408101100474596,0.0584054999053478,1.5509499311447144,1.5509499311447144,1,1.408101100474596
Gelson Fernandes,Eintracht Frankfurt,2018/2019,MF,2250,28,1,0,4,4,9,1,0.7695628926157951,0.4880541991442442,6.7659575920552015,5.528792958706617,1,0.7695628926157951
Corentin Tolisso,Bayern Munich,2018/2019,MF,51,2,1,0,1,2,0,0,0.0749659016728401,0.1098837964236736,0.213243693113327,0.0283934995532035,1,0.0749659016728401
Maximilian Philipp,Borussia Dortmund,2018/2019,FW,764,18,1,1,13,5,0,0,0.8928641956299543,0.1720551997423172,1.8588535115122795,1.1387728955596683,1,0.8928641956299543
Marvin Bakalorz,Hannover 96,2018/2019,MF,1465,25,1,0,11,8,5,0,0.5002587083727121,0.5037525091320276,2.8253681007772684,2.4136286918073893,1,0.5002587083727121
Janik Haberer,Freiburg,2018/2019,MF,2347,27,1,3,26,46,4,1,1.039670778438449,3.1975245513021946,8.09823670051992,5.037819527089596,1,1.039670778438449
Marvin Ducksch,Fortuna Duesseldorf,2018/2019,FW,813,16,1,1,18,19,1,0,1.7365721091628077,1.955379355698824,3.592343606054783,1.1278418116271496,1,1.7365721091628077
Abdou Diallo,Borussia Dortmund,2018/2019,DF,2383,28,1,1,9,11,1,1,2.7939385287463665,0.7750447131693363,14.363187421113253,13.916280467063189,1,2.7939385287463665
Walace,Hannover 96,2018/2019,MF,2004,26,1,1,19,14,5,0,0.511371398344636,0.5578423906117678,5.660389507189393,4.9573906641453505,1,0.511371398344636
Renato Sanches,Bayern Munich,2018/2019,MF,553,17,1,1,17,9,1,1,0.7897298792377114,0.8203947097063065,4.512112597003579,3.6402317322790623,1,0.7897298792377114
Kevin Danso,Augsburg,2018/2019,DF,1245,18,1,1,10,2,3,0,0.4038974922150373,0.3355119153857231,2.4546155221760273,2.3769485242664814,1,0.4038974922150373
Marco Terrazzino,Freiburg,2018/2019,FW,514,13,1,0,12,9,0,0,0.9668792877346276,0.4312202092260122,2.477025631815195,1.5905584022402763,1,0.9668792877346276
Takashi Usami,Fortuna Duesseldorf,2018/2019,MF,862,19,1,2,27,13,1,0,2.1665388038381934,0.5515535995364189,3.765721749514342,1.476642981171608,1,2.1665388038381934
Manuel Gulde,Freiburg,2018/2019,DF,1714,21,1,0,6,3,3,0,0.6037572026252747,0.1164152026176452,2.04234080016613,1.9448228031396864,1,0.6037572026252747
Felix Götze,Augsburg,2018/2019,FW,117,6,1,0,2,0,0,0,1.0925899744033811,0.0,0.0,0.0,1,1.0925899744033811
Weston McKennie,Schalke 04,2018/2019,FW,1745,24,1,4,25,19,6,0,2.5948123880662024,2.6083775963634253,5.798862364143133,3.1639590011909604,1,2.5948123880662024
Haji Wright,Schalke 04,2018/2019,FW,194,7,1,0,3,1,0,0,1.2403549030423164,0.0210579000413417,0.6574208177626133,0.0,1,1.2403549030423164
Nordi Mukiele,RasenBallsport Leipzig,2018/2019,DF,1231,19,1,1,8,11,3,0,0.6103693721815944,1.668332764878869,5.38490442186594,4.246062230318785,1,0.6103693721815944
Amine Harit,Schalke 04,2018/2019,FW,1085,18,1,1,12,21,1,0,1.089992326684296,1.1912705171853304,4.492029441520572,2.235346008092165,1,1.089992326684296
Moussa Niakhate,Mainz 05,2018/2019,DF,2788,33,1,1,10,10,3,0,1.89052065461874,0.4461493045091629,5.998136058449745,5.8232560604810715,1,1.89052065461874
Ludwig Augustinsson,Werder Bremen,2018/2019,DF,3032,34,1,4,21,28,5,0,1.6198000870645046,2.2416967041790485,11.354759733192624,9.91214422043413,1,1.6198000870645046
Konrad Laimer,RasenBallsport Leipzig,2018/2019,DF,1875,29,1,1,14,20,7,0,2.7448056181892753,2.74152915738523,7.996794376522303,4.615821853280067,1,2.7448056181892753
Robin Koch,Freiburg,2018/2019,DF,1898,24,1,0,11,5,3,0,1.0855122916400433,0.4032461866736412,2.9095572847872972,2.714329486712814,1,1.0855122916400433
Törles Knöll,Nuernberg,2018/2019,FW,357,16,1,0,7,2,0,0,1.09909163787961,0.0746917985379695,1.389958835206926,0.2161752050742507,1,1.09909163787961
Ibrahima Konaté,RasenBallsport Leipzig,2018/2019,DF,2431,28,1,1,13,6,7,0,1.5469714049249887,0.3545756004750728,7.260428823530674,7.060466635972261,1,1.5469714049249887
Manuel Akanji,Borussia Dortmund,2018/2019,DF,2206,25,1,0,8,6,1,0,0.3763911053538322,0.6179146077483892,10.854753907769918,10.307819979265332,1,0.3763911053538322
Linton Maina,Hannover 96,2018/2019,FW,1444,20,1,3,21,15,0,0,1.853275192901492,3.2777995858341455,5.677374079823494,1.489043191075325,1,1.853275192901492
Lukas Mühl,Nuernberg,2018/2019,DF,2790,31,1,0,12,4,4,0,1.237786895595491,0.3722835080698132,3.735594305209815,3.4097463991492987,1,1.237786895595491
Alexander Fuchs,Nuernberg,2018/2019,MF,656,9,1,0,9,10,3,0,0.560014184564352,0.7882102951407433,2.9179844530299306,2.098376695998013,1,0.560014184564352
Yuya Kubo,Nuernberg,2018/2019,FW,1367,22,1,0,29,11,2,0,2.1524998992681503,0.6977100893855095,5.537073437124491,3.0148658361285925,1,2.1524998992681503
Evan Ndicka,Eintracht Frankfurt,2018/2019,DF,2304,27,1,1,13,4,3,0,1.4330297308042643,0.0894482005387544,5.968195944093168,5.886039246805012,1,1.4330297308042643
Jean Zimmer,Fortuna Duesseldorf,2018/2019,DF,1444,18,1,2,10,35,2,0,0.732958797365427,2.966217366978526,5.903255864977837,3.3056003004312515,1,0.732958797365427
Kevin Stöger,Fortuna Duesseldorf,2018/2019,MF,2124,25,1,7,33,54,8,0,2.3794430047273636,6.725920122116804,11.191890450194478,7.171975884586573,1,2.3794430047273636
Virgil Misidjan,Nuernberg,2018/2019,FW,1545,23,1,1,23,8,5,0,2.745925716124475,0.9027669727802276,3.3386953119188547,0.8559753941372037,1,2.745925716124475
Michael Lang,Borussia M.Gladbach,2018/2019,DF,1269,17,1,0,11,4,0,0,2.328903745859862,0.4917059987783432,5.071306841447949,3.377624588087201,1,2.328903745859862
Alphonso Davies,Bayern Munich,2018/2019,FW,66,6,1,0,2,0,1,0,0.181206002831459,0.0,0.7560989856719971,0.5748929977416992,1,0.181206002831459
Amadou Haidara,RasenBallsport Leipzig,2018/2019,MF,370,9,1,0,12,5,1,0,0.7409531027078629,0.5286654159426689,2.8785634264349937,2.2232543658465147,1,0.7409531027078629
Christian Mathenia,Nuernberg,2018/2019,GK,1933,22,0,0,0,1,2,0,0.0,0.1024880036711692,1.944929275661707,1.8424412794411185,0,0.0
Sandro Wagner,Bayern Munich,2018/2019,FW,134,7,0,0,3,1,2,0,0.4441750049591064,0.0601961016654968,0.993488073348999,0.4891169965267181,0,0.4441750049591064
Rune Jarstein,Hertha Berlin,2018/2019,GK,2747,31,0,0,0,0,2,0,0.0,0.0,1.5560538871213794,1.5560538871213794,0,0.0
Sebastian Langkamp,Werder Bremen,2018/2019,DF,1406,21,0,0,10,5,4,0,1.078032284975052,0.6884410195052624,3.622163901105523,3.5838940739631653,0,1.078032284975052
Per Skjelbred,Hertha Berlin,2018/2019,MF,997,16,0,1,5,8,3,0,0.4658968895673752,0.2487245947122573,2.976944973692298,2.442899761721492,0,0.4658968895673752
Fabian Lustenberger,Hertha Berlin,2018/2019,DF,2168,29,0,1,2,4,1,0,0.1340079046785831,0.8304489813745022,4.780345058068633,4.665781665593386,0,0.1340079046785831
Vladimir Darida,Hertha Berlin,2018/2019,MF,365,10,0,1,9,7,1,0,0.9209395870566368,0.8326400071382523,3.2886010259389877,1.726835012435913,0,0.9209395870566368
Genki Haraguchi,Hannover 96,2018/2019,FW,2128,28,0,3,32,27,1,0,2.346636176109314,2.9394325083121657,7.610533704981208,3.151723450049758,0,2.346636176109314
Niko Bungert,Mainz 05,2018/2019,DF,286,7,0,0,1,1,0,0,0.1356970071792602,0.0,0.5101280063390732,0.5101280063390732,0,0.1356970071792602
Stefan Bell,Mainz 05,2018/2019,DF,2250,25,0,0,17,21,7,0,1.696685720235109,1.292900579981506,3.622160913422704,2.482726317830384,0,1.696685720235109
Julian Baumgartlinger,Bayer Leverkusen,2018/2019,MF,1548,21,0,1,10,10,2,0,0.4020183952525258,0.5248303273692727,8.227334838360548,7.496552716940641,0,0.4020183952525258
