Player,Pos,Min,Gls,Ast,Sh,SoT,CrdY,CrdR,TklW,Int,Fls,Fld,Team,Match_ID,Date,Season
Marius Wolf,RM,77,0,0,0,0,0,0,0,0,0,1,Augsburg,797e3d3e,November-22-2024,2024-2025
Henri Koudossou,DF,13,0,0,0,0,0,0,0,0,0,0,Augsburg,797e3d3e,November-22-2024,2024-2025
Keven Schlotterbeck,CB,89,0,0,0,0,2,1,0,1,3,0,Augsburg,797e3d3e,November-22-2024,2024-2025
Jeffrey Gouweleeuw,CB,90,0,0,0,0,0,0,1,0,0,0,Augsburg,797e3d3e,November-22-2024,2024-2025
Chrislain Matsima,CB,90,0,0,1,0,0,0,1,1,0,0,Augsburg,797e3d3e,November-22-2024,2024-2025
Nediljko Labrović,GK,90,0,0,0,0,0,0,0,0,0,0,Augsburg,797e3d3e,November-22-2024,2024-2025
16 Players,,989,0,0,2,1,2,1,7,13,9,9,Augsburg,797e3d3e,November-22-2024,2024-2025
Adam Hložek,FW,70,1,0,2,1,0,0,0,0,1,3,Hoffenheim,c27495e8,April-26-2025,2024-2025
Haris Tabakovic,FW,20,0,0,1,0,0,0,0,0,0,0,Hoffenheim,c27495e8,April-26-2025,2024-2025
Andrej Kramarić,AM,90,0,0,1,0,0,0,0,1,1,1,Hoffenheim,c27495e8,April-26-2025,2024-2025
Bazoumana Touré,AM,90,0,0,3,1,0,0,2,0,1,1,Hoffenheim,c27495e8,April-26-2025,2024-2025
Marius Bülter,DM,70,0,0,0,0,0,0,0,1,0,0,Hoffenheim,c27495e8,April-26-2025,2024-2025
David Jurásek,"DF,MF",20,0,1,0,0,0,0,0,1,0,0,Hoffenheim,c27495e8,April-26-2025,2024-2025
Anton Stach,DM,90,0,1,1,0,1,0,1,3,1,0,Hoffenheim,c27495e8,April-26-2025,2024-2025
Dennis Geiger,DM,76,0,0,1,0,0,0,0,0,4,2,Hoffenheim,c27495e8,April-26-2025,2024-2025
Umut Tohumcu,MF,14,0,0,0,0,1,0,0,0,1,2,Hoffenheim,c27495e8,April-26-2025,2024-2025
Pavel Kadeřábek,DM,90,1,0,2,1,1,0,1,1,1,0,Hoffenheim,c27495e8,April-26-2025,2024-2025
Kevin Akpoguma,CB,29,0,0,0,0,0,0,1,1,0,0,Hoffenheim,c27495e8,April-26-2025,2024-2025
Stanley N'Soki,DF,61,0,0,0,0,1,0,3,3,1,0,Hoffenheim,c27495e8,April-26-2025,2024-2025
Leo Skiri Østigård,CB,90,0,0,0,0,0,0,0,1,3,0,Hoffenheim,c27495e8,April-26-2025,2024-2025
Arthur Chaves,CB,90,0,0,0,0,1,0,4,1,3,0,Hoffenheim,c27495e8,April-26-2025,2024-2025
Oliver Baumann,GK,90,0,0,0,0,0,0,1,0,0,0,Hoffenheim,c27495e8,April-26-2025,2024-2025
15 Players,,990,2,2,11,3,5,0,13,13,17,9,Hoffenheim,c27495e8,April-26-2025,2024-2025
Serhou Guirassy,FW,90,1,1,4,2,0,0,0,0,0,2,Dortmund,c27495e8,April-26-2025,2024-2025
Jamie Gittens,AM,67,0,0,2,1,0,0,1,2,1,5,Dortmund,c27495e8,April-26-2025,2024-2025
Karim Adeyemi,"FW,MF",23,0,0,1,1,0,0,0,0,0,1,Dortmund,c27495e8,April-26-2025,2024-2025
Julian Brandt,AM,80,1,0,2,2,0,0,0,0,0,0,Dortmund,c27495e8,April-26-2025,2024-2025
Carney Chukwuemeka,MF,10,0,0,0,0,0,0,0,0,0,0,Dortmund,c27495e8,April-26-2025,2024-2025
Daniel Svensson,DM,90,0,2,1,0,0,0,1,0,1,1,Dortmund,c27495e8,April-26-2025,2024-2025
Felix Nmecha,DM,67,0,0,2,0,0,0,3,1,0,0,Dortmund,c27495e8,April-26-2025,2024-2025
Salih Özcan,MF,23,0,0,0,0,0,0,0,0,2,1,Dortmund,c27495e8,April-26-2025,2024-2025
Emre Can,DM,90,0,0,0,0,0,0,1,0,2,0,Dortmund,c27495e8,April-26-2025,2024-2025
Julian Ryerson,DM,76,0,0,2,0,0,0,2,0,1,1,Dortmund,c27495e8,April-26-2025,2024-2025
Yan Couto,"DF,MF",14,0,0,0,0,0,0,0,0,0,0,Dortmund,c27495e8,April-26-2025,2024-2025
Ramy Bensebaini,CB,90,0,0,0,0,0,0,1,3,1,1,Dortmund,c27495e8,April-26-2025,2024-2025
Waldemar Anton,CB,90,1,0,1,1,1,0,0,1,1,3,Dortmund,c27495e8,April-26-2025,2024-2025
Niklas Süle,CB,80,0,0,1,1,0,0,0,1,0,0,Dortmund,c27495e8,April-26-2025,2024-2025
Gio Reyna,MF,10,0,0,0,0,0,0,0,0,0,1,Dortmund,c27495e8,April-26-2025,2024-2025
Gregor Kobel,GK,90,0,0,0,0,0,0,0,0,0,0,Dortmund,c27495e8,April-26-2025,2024-2025
16 Players,,990,3,3,16,8,1,0,9,8,9,16,Dortmund,c27495e8,April-26-2025,2024-2025
Nathan Tella,FW,58,0,0,3,2,0,0,0,0,0,0,Leverkusen,fe0fd091,May-11-2025,2024-2025
Jonas Hofmann,MF,32,1,0,1,1,0,0,0,0,0,1,Leverkusen,fe0fd091,May-11-2025,2024-2025
Florian Wirtz,AM,90,0,2,6,2,0,0,0,0,0,1,Leverkusen,fe0fd091,May-11-2025,2024-2025
Amine Adli,AM,58,0,0,2,1,0,0,0,0,2,0,Leverkusen,fe0fd091,May-11-2025,2024-2025
Patrik Schick,FW,32,0,0,0,0,0,0,0,0,1,0,Leverkusen,fe0fd091,May-11-2025,2024-2025
Álex Grimaldo,DM,90,0,0,2,1,0,0,1,2,0,1,Leverkusen,fe0fd091,May-11-2025,2024-2025
Granit Xhaka,DM,77,0,0,0,0,0,0,0,1,1,3,Leverkusen,fe0fd091,May-11-2025,2024-2025
Aleix García,MF,13,0,0,1,1,0,0,0,0,0,0,Leverkusen,fe0fd091,May-11-2025,2024-2025
Robert Andrich,DM,65,0,0,1,1,0,0,1,3,0,0,Leverkusen,fe0fd091,May-11-2025,2024-2025
Exequiel Palacios,"DF,MF",25,0,0,0,0,0,0,2,1,1,1,Leverkusen,fe0fd091,May-11-2025,2024-2025
Jeremie Frimpong,DM,90,1,0,1,1,0,0,2,0,1,0,Leverkusen,fe0fd091,May-11-2025,2024-2025
Piero Hincapié,CB,77,0,0,1,0,0,0,4,0,0,1,Leverkusen,fe0fd091,May-11-2025,2024-2025
Arthur,MF,13,0,0,0,0,0,0,0,0,0,0,Leverkusen,fe0fd091,May-11-2025,2024-2025
Jonathan Tah,CB,90,0,0,1,0,0,0,0,1,1,0,Leverkusen,fe0fd091,May-11-2025,2024-2025
Edmond Tapsoba,CB,90,0,0,0,0,0,0,1,0,0,0,Leverkusen,fe0fd091,May-11-2025,2024-2025
Lukáš Hrádecký,GK,90,0,0,0,0,0,0,0,0,0,0,Leverkusen,fe0fd091,May-11-2025,2024-2025
16 Players,,990,2,2,19,10,0,0,11,8,7,8,Leverkusen,fe0fd091,May-11-2025,2024-2025
Serhou Guirassy,FW,90,1,0,2,2,0,0,1,0,0,2,Dortmund,fe0fd091,May-11-2025,2024-2025
Karim Adeyemi,AM,73,1,1,1,1,0,0,0,1,1,0,Dortmund,fe0fd091,May-11-2025,2024-2025
Emre Can,"DF,MF",17,0,0,0,0,0,0,0,0,1,0,Dortmund,fe0fd091,May-11-2025,2024-2025
Julian Brandt,AM,86,1,1,2,1,0,0,2,0,0,0,Dortmund,fe0fd091,May-11-2025,2024-2025
Jamie Gittens,MF,4,0,0,0,0,0,0,0,0,0,0,Dortmund,fe0fd091,May-11-2025,2024-2025
Daniel Svensson,DM,90,0,0,0,0,0,0,2,0,0,1,Dortmund,fe0fd091,May-11-2025,2024-2025
Felix Nmecha,DM,45,0,0,0,0,1,0,0,1,2,1,Dortmund,fe0fd091,May-11-2025,2024-2025
Marcel Sabitzer,"FW,MF",45,0,0,1,0,0,0,1,0,1,0,Dortmund,fe0fd091,May-11-2025,2024-2025
Pascal Groß,DM,81,0,1,1,0,1,0,0,0,2,0,Dortmund,fe0fd091,May-11-2025,2024-2025
Salih Özcan,MF,9,0,0,0,0,0,0,0,0,0,0,Dortmund,fe0fd091,May-11-2025,2024-2025
Julian Ryerson,DM,86,1,0,1,1,0,0,2,3,0,0,Dortmund,fe0fd091,May-11-2025,2024-2025
Yan Couto,"DF,MF",4,0,0,0,0,0,0,0,1,0,0,Dortmund,fe0fd091,May-11-2025,2024-2025
Ramy Bensebaini,CB,90,0,0,1,0,0,0,2,2,1,1,Dortmund,fe0fd091,May-11-2025,2024-2025
Waldemar Anton,CB,90,0,0,0,0,0,0,0,0,0,0,Dortmund,fe0fd091,May-11-2025,2024-2025
Niklas Süle,CB,90,0,0,0,0,0,0,3,0,0,1,Dortmund,fe0fd091,May-11-2025,2024-2025
Gregor Kobel,GK,90,0,0,0,0,0,0,0,1,0,1,Dortmund,fe0fd091,May-11-2025,2024-2025
16 Players,,990,4,3,9,5,2,0,13,9,8,7,Dortmund,fe0fd091,May-11-2025,2024-2025
Thomas Müller,FW,61,0,1,1,0,0,0,0,0,1,1,Bayern Munich,dfa28f9b,March-8-2025,2024-2025
Harry Kane,FW,29,0,0,2,0,0,0,0,0,0,0,Bayern Munich,dfa28f9b,March-8-2025,2024-2025
Serge Gnabry,AM,62,0,1,3,0,0,0,0,0,1,1,Bayern Munich,dfa28f9b,March-8-2025,2024-2025
Jamal Musiala,MF,28,0,0,1,1,0,0,0,0,0,1,Bayern Munich,dfa28f9b,March-8-2025,2024-2025
Raphaël Guerreiro,AM,90,2,0,3,2,0,0,1,0,0,0,Bayern Munich,dfa28f9b,March-8-2025,2024-2025
Leroy Sané,AM,62,0,0,0,0,0,0,0,0,1,4,Bayern Munich,dfa28f9b,March-8-2025,2024-2025
Michael Olise,"FW,MF",28,0,0,1,0,0,0,0,0,1,1,Bayern Munich,dfa28f9b,March-8-2025,2024-2025
Leon Goretzka,DM,90,0,0,0,0,0,0,0,1,1,2,Bayern Munich,dfa28f9b,March-8-2025,2024-2025
João Palhinha,DM,41,0,0,0,0,0,1,1,0,2,0,Bayern Munich,dfa28f9b,March-8-2025,2024-2025
Hiroki Ito,LB,75,0,0,0,0,0,0,0,2,0,1,Bayern Munich,dfa28f9b,March-8-2025,2024-2025
Joshua Kimmich,"DF,MF",15,0,0,0,0,0,0,0,0,0,0,Bayern Munich,dfa28f9b,March-8-2025,2024-2025
Eric Dier,CB,90,0,0,1,1,0,0,1,2,0,0,Bayern Munich,dfa28f9b,March-8-2025,2024-2025
Josip Stanišić,CB,90,0,0,0,0,0,0,1,1,0,2,Bayern Munich,dfa28f9b,March-8-2025,2024-2025
Sacha Boey,RB,62,0,0,0,0,0,0,1,1,0,1,Bayern Munich,dfa28f9b,March-8-2025,2024-2025
Konrad Laimer,"DF,MF",28,0,0,2,1,0,0,1,0,0,0,Bayern Munich,dfa28f9b,March-8-2025,2024-2025
Jonas Urbig,GK,90,0,0,0,0,0,0,0,0,0,0,Bayern Munich,dfa28f9b,March-8-2025,2024-2025
16 Players,,941,2,2,14,5,0,1,6,7,7,14,Bayern Munich,dfa28f9b,March-8-2025,2024-2025
Giorgos Masouras,FW,72,0,0,1,1,0,0,3,0,2,1,Bochum,dfa28f9b,March-8-2025,2024-2025
Moritz Broschinski,FW,18,0,0,1,1,0,0,0,0,0,0,Bochum,dfa28f9b,March-8-2025,2024-2025
Philipp Hofmann,FW,90,0,0,0,0,0,0,3,1,3,0,Bochum,dfa28f9b,March-8-2025,2024-2025
Tom Krauß,CM,90,0,0,0,0,0,0,5,1,0,2,Bochum,dfa28f9b,March-8-2025,2024-2025
Ibrahima Sissoko,CM,90,1,0,2,1,1,0,3,0,3,0,Bochum,dfa28f9b,March-8-2025,2024-2025
Matúš Bero,CM,87,1,0,2,1,0,0,1,2,1,1,Bochum,dfa28f9b,March-8-2025,2024-2025
Anthony Losilla,MF,3,0,0,0,0,1,0,0,1,0,0,Bochum,dfa28f9b,March-8-2025,2024-2025
Maximilian Wittek,LB,87,0,0,1,0,1,0,2,1,2,2,Bochum,dfa28f9b,March-8-2025,2024-2025
Erhan Mašović,DF,3,0,0,0,0,0,0,0,0,0,0,Bochum,dfa28f9b,March-8-2025,2024-2025
Bernardo,CB,90,0,0,0,0,1,0,1,1,1,0,Bochum,dfa28f9b,March-8-2025,2024-2025
Jakov Medić,CB,90,1,0,1,1,1,0,1,2,2,0,Bochum,dfa28f9b,March-8-2025,2024-2025
Tim Oermann,CB,90,0,0,0,0,0,0,0,2,0,1,Bochum,dfa28f9b,March-8-2025,2024-2025
Felix Passlack,RB,81,0,1,0,0,0,0,0,0,0,0,Bochum,dfa28f9b,March-8-2025,2024-2025
Cristian Gamboa,"DF,MF",9,0,0,0,0,0,0,0,0,0,0,Bochum,dfa28f9b,March-8-2025,2024-2025
Timo Horn,GK,90,0,0,0,0,1,0,0,0,0,0,Bochum,dfa28f9b,March-8-2025,2024-2025
15 Players,,990,3,1,8,5,6,0,19,11,14,7,Bochum,dfa28f9b,March-8-2025,2024-2025
Samuel Essende,FW,76,0,1,0,0,0,0,0,0,2,4,Augsburg,be9e8dad,January-25-2025,2024-2025
Phillip Tietz,FW,14,0,0,2,2,0,0,0,0,1,0,Augsburg,be9e8dad,January-25-2025,2024-2025
Alexis Claude-Maurice,AM,76,0,0,1,1,0,0,2,0,0,0,Augsburg,be9e8dad,January-25-2025,2024-2025
Fredrik Jensen,"FW,MF",14,0,0,0,0,0,0,0,0,0,0,Augsburg,be9e8dad,January-25-2025,2024-2025
Arne Maier,AM,60,0,0,0,0,0,0,0,0,1,0,Augsburg,be9e8dad,January-25-2025,2024-2025
Mert Kömür,MF,30,0,1,0,0,0,0,0,0,0,0,Augsburg,be9e8dad,January-25-2025,2024-2025
Dimitris Giannoulis,DM,90,0,0,0,0,0,0,3,2,0,0,Augsburg,be9e8dad,January-25-2025,2024-2025
Frank Onyeka,DM,90,0,0,2,1,0,0,2,0,2,2,Augsburg,be9e8dad,January-25-2025,2024-2025
Elvis Rexhbeçaj,DM,90,0,0,0,0,0,0,2,0,0,1,Augsburg,be9e8dad,January-25-2025,2024-2025
Marius Wolf,DM,60,0,0,0,0,0,0,0,0,0,0,Augsburg,be9e8dad,January-25-2025,2024-2025
Robert Gumny,DF,30,0,0,1,1,1,0,0,0,1,0,Augsburg,be9e8dad,January-25-2025,2024-2025
Noahkai Banks,CB,69,0,0,1,0,0,0,2,1,0,0,Augsburg,be9e8dad,January-25-2025,2024-2025
Keven Schlotterbeck,DF,21,1,0,2,1,0,0,1,1,0,0,Augsburg,be9e8dad,January-25-2025,2024-2025
Jeffrey Gouweleeuw,CB,90,0,0,0,0,0,0,1,1,0,1,Augsburg,be9e8dad,January-25-2025,2024-2025
Chrislain Matsima,CB,90,1,0,2,1,0,0,2,1,1,1,Augsburg,be9e8dad,January-25-2025,2024-2025
Finn Dahmen,GK,90,0,0,0,0,0,0,0,0,0,0,Augsburg,be9e8dad,January-25-2025,2024-2025
16 Players,,990,2,2,11,7,1,0,15,6,8,9,Augsburg,be9e8dad,January-25-2025,2024-2025
Budu Zivzivadze,FW,90,0,0,1,0,0,0,0,0,1,1,Heidenheim,be9e8dad,January-25-2025,2024-2025
Frans Krätzig,AM,74,0,0,1,1,0,0,1,1,0,0,Heidenheim,be9e8dad,January-25-2025,2024-2025
Léo Scienza,"FW,MF",16,0,0,2,1,0,0,0,0,0,0,Heidenheim,be9e8dad,January-25-2025,2024-2025
Adrian Beck,AM,59,0,0,1,1,0,0,1,0,0,1,Heidenheim,be9e8dad,January-25-2025,2024-2025
Marvin Pieringer,FW,31,0,0,0,0,0,0,2,2,0,1,Heidenheim,be9e8dad,January-25-2025,2024-2025
Paul Wanner,AM,89,0,0,2,0,0,0,1,0,1,0,Heidenheim,be9e8dad,January-25-2025,2024-2025
Maximilian Breunig,FW,1,0,0,0,0,0,0,0,0,0,0,Heidenheim,be9e8dad,January-25-2025,2024-2025
Jan Schöppner,DM,90,0,0,2,2,0,0,2,2,0,1,Heidenheim,be9e8dad,January-25-2025,2024-2025
Luca Kerber,DM,59,0,0,0,0,0,0,3,0,0,1,Heidenheim,be9e8dad,January-25-2025,2024-2025
Sirlord Conteh,"FW,MF",31,0,0,0,0,0,0,0,0,1,0,Heidenheim,be9e8dad,January-25-2025,2024-2025
Jonas Föhrenbach,LB,90,0,0,0,0,0,0,2,2,0,0,Heidenheim,be9e8dad,January-25-2025,2024-2025
Benedikt Gimber,CB,90,0,0,0,0,0,0,2,1,5,2,Heidenheim,be9e8dad,January-25-2025,2024-2025
Patrick Mainka,CB,90,1,0,1,1,0,0,0,0,1,1,Heidenheim,be9e8dad,January-25-2025,2024-2025
Omar Traoré,RB,74,0,0,0,0,0,0,1,0,0,0,Heidenheim,be9e8dad,January-25-2025,2024-2025
Marnon Busch,"DF,MF",16,0,1,1,0,0,0,0,1,0,0,Heidenheim,be9e8dad,January-25-2025,2024-2025
Kevin Müller,GK,90,0,0,0,0,0,0,0,0,0,0,Heidenheim,be9e8dad,January-25-2025,2024-2025
16 Players,,990,1,1,11,6,0,0,15,9,9,8,Heidenheim,be9e8dad,January-25-2025,2024-2025
Moritz Broschinski,FW,71,0,0,2,1,0,0,1,0,1,1,Bochum,47698a8f,October-27-2024,2024-2025
Philipp Hofmann,FW,19,0,0,0,0,0,0,0,1,0,0,Bochum,47698a8f,October-27-2024,2024-2025
Dani de Wit,FW,71,0,0,0,0,0,0,0,0,3,1,Bochum,47698a8f,October-27-2024,2024-2025
Koji Miyoshi,"FW,MF",19,0,0,0,0,0,0,1,1,0,0,Bochum,47698a8f,October-27-2024,2024-2025
Maximilian Wittek,LM,90,0,0,2,1,0,0,2,1,1,1,Bochum,47698a8f,October-27-2024,2024-2025
Anthony Losilla,CM,90,0,0,0,0,0,0,1,1,5,0,Bochum,47698a8f,October-27-2024,2024-2025
Ibrahima Sissoko,CM,84,0,0,0,0,0,0,0,0,2,1,Bochum,47698a8f,October-27-2024,2024-2025
Mats Pannewig,MF,6,0,0,0,0,0,0,2,0,0,0,Bochum,47698a8f,October-27-2024,2024-2025
Erhan Mašović,CM,90,0,0,1,0,0,0,1,0,1,0,Bochum,47698a8f,October-27-2024,2024-2025
Felix Passlack,RM,45,0,0,0,0,1,0,1,0,2,0,Bochum,47698a8f,October-27-2024,2024-2025
Cristian Gamboa,"DF,MF",45,0,0,0,0,0,0,1,0,0,1,Bochum,47698a8f,October-27-2024,2024-2025
Jakov Medić,CB,90,0,0,1,0,0,0,0,1,0,0,Bochum,47698a8f,October-27-2024,2024-2025
Ivan Ordets,CB,90,0,0,0,0,0,0,0,2,0,0,Bochum,47698a8f,October-27-2024,2024-2025
Tim Oermann,CB,60,0,0,0,0,0,0,1,1,0,0,Bochum,47698a8f,October-27-2024,2024-2025
Lukas Daschner,"FW,MF",30,0,0,0,0,0,0,0,0,0,0,Bochum,47698a8f,October-27-2024,2024-2025
Patrick Drewes,GK,90,0,0,0,0,0,0,0,0,0,1,Bochum,47698a8f,October-27-2024,2024-2025
16 Players,,990,0,0,6,2,1,0,11,8,15,6,Bochum,47698a8f,October-27-2024,2024-2025
Harry Kane,FW,68,1,0,2,1,0,0,0,0,0,1,Bayern Munich,47698a8f,October-27-2024,2024-2025
Mathys Tel,"FW,MF",22,0,0,3,2,0,0,0,0,0,0,Bayern Munich,47698a8f,October-27-2024,2024-2025
Kingsley Coman,AM,90,1,0,2,1,0,0,0,0,0,0,Bayern Munich,47698a8f,October-27-2024,2024-2025
Jamal Musiala,AM,60,1,1,4,1,1,0,1,0,1,3,Bayern Munich,47698a8f,October-27-2024,2024-2025
Thomas Müller,"FW,MF",30,0,0,0,0,0,0,0,0,0,2,Bayern Munich,47698a8f,October-27-2024,2024-2025
Michael Olise,AM,60,1,0,3,2,0,0,2,0,0,3,Bayern Munich,47698a8f,October-27-2024,2024-2025
Leroy Sané,"FW,MF",30,1,0,1,1,0,0,0,1,0,0,Bayern Munich,47698a8f,October-27-2024,2024-2025
João Palhinha,DM,60,0,0,1,1,0,0,2,1,2,2,Bayern Munich,47698a8f,October-27-2024,2024-2025
Leon Goretzka,MF,30,0,0,2,1,0,0,0,0,0,0,Bayern Munich,47698a8f,October-27-2024,2024-2025
Joshua Kimmich,DM,90,0,1,0,0,0,0,0,0,0,1,Bayern Munich,47698a8f,October-27-2024,2024-2025
Alphonso Davies,LB,90,0,1,0,0,0,0,1,0,0,1,Bayern Munich,47698a8f,October-27-2024,2024-2025
Kim Min-jae,CB,77,0,0,0,0,0,0,0,0,0,1,Bayern Munich,47698a8f,October-27-2024,2024-2025
Eric Dier,"DF,MF",13,0,0,0,0,0,0,0,0,0,0,Bayern Munich,47698a8f,October-27-2024,2024-2025
Dayot Upamecano,CB,90,0,0,0,0,0,0,1,1,1,1,Bayern Munich,47698a8f,October-27-2024,2024-2025
Konrad Laimer,RB,90,0,0,1,0,0,0,0,0,2,0,Bayern Munich,47698a8f,October-27-2024,2024-2025
Manuel Neuer,GK,90,0,0,0,0,0,0,0,0,0,0,Bayern Munich,47698a8f,October-27-2024,2024-2025
16 Players,,990,5,3,19,10,1,0,7,3,6,15,Bayern Munich,47698a8f,October-27-2024,2024-2025
Benedict Hollerbach,FW,82,0,0,2,0,0,0,0,0,2,1,Union Berlin,2730ce86,April-19-2025,2024-2025
Tim Skarke,"FW,MF",8,0,0,0,0,0,0,0,0,0,1,Union Berlin,2730ce86,April-19-2025,2024-2025
Andrej Ilic,FW,82,2,0,3,2,0,0,0,1,1,1,Union Berlin,2730ce86,April-19-2025,2024-2025
Marin Ljubicic,FW,8,0,0,1,0,0,0,0,0,1,0,Union Berlin,2730ce86,April-19-2025,2024-2025
Tom Rothe,LM,90,0,0,1,1,0,0,2,2,0,0,Union Berlin,2730ce86,April-19-2025,2024-2025
Janik Haberer,CM,71,0,0,0,0,0,0,3,1,1,0,Union Berlin,2730ce86,April-19-2025,2024-2025
László Bénes,MF,19,0,0,1,0,0,0,1,1,0,0,Union Berlin,2730ce86,April-19-2025,2024-2025
Rani Khedira,CM,90,0,0,0,0,0,0,1,2,1,1,Union Berlin,2730ce86,April-19-2025,2024-2025
András Schäfer,CM,89,0,0,0,0,0,0,2,0,0,0,Union Berlin,2730ce86,April-19-2025,2024-2025
Lucas Tousart,MF,1,0,0,0,0,0,0,0,0,0,0,Union Berlin,2730ce86,April-19-2025,2024-2025
Christopher Trimmel,RM,90,0,1,0,0,0,0,3,0,0,0,Union Berlin,2730ce86,April-19-2025,2024-2025
Diogo Leite,CB,90,1,1,1,1,0,0,2,0,0,2,Union Berlin,2730ce86,April-19-2025,2024-2025
Leopold Querfeld,CB,90,1,1,2,1,0,0,2,1,0,2,Union Berlin,2730ce86,April-19-2025,2024-2025
Danilho Doekhi,CB,90,0,1,1,0,0,0,0,0,2,0,Union Berlin,2730ce86,April-19-2025,2024-2025
Frederik Rønnow,GK,90,0,0,0,0,0,0,0,0,0,0,Union Berlin,2730ce86,April-19-2025,2024-2025
15 Players,,990,4,4,12,5,0,0,16,8,8,8,Union Berlin,2730ce86,April-19-2025,2024-2025
Ermedin Demirović,FW,90,0,0,1,1,0,0,0,0,4,1,Stuttgart,2730ce86,April-19-2025,2024-2025
Chris Führich,AM,89,1,0,1,1,0,0,1,0,0,0,Stuttgart,2730ce86,April-19-2025,2024-2025
Jacob Bruun Larsen,"FW,MF",1,0,0,0,0,0,0,0,0,0,0,Stuttgart,2730ce86,April-19-2025,2024-2025
Deniz Undav,AM,90,1,1,1,1,0,0,1,0,1,2,Stuttgart,2730ce86,April-19-2025,2024-2025
Enzo Millot,AM,90,1,0,1,1,0,0,1,0,0,0,Stuttgart,2730ce86,April-19-2025,2024-2025
Angelo Stiller,DM,90,0,2,3,1,0,0,0,0,0,2,Stuttgart,2730ce86,April-19-2025,2024-2025
Atakan Karazor,DM,90,0,0,0,0,0,0,2,1,0,1,Stuttgart,2730ce86,April-19-2025,2024-2025
Maximilian Mittelstädt,LB,90,0,1,3,0,0,0,0,1,0,0,Stuttgart,2730ce86,April-19-2025,2024-2025
Julian Chabot,CB,71,1,0,2,1,1,0,1,0,1,2,Stuttgart,2730ce86,April-19-2025,2024-2025
Ramon Hendriks,DF,19,0,0,0,0,1,0,0,0,1,0,Stuttgart,2730ce86,April-19-2025,2024-2025
Finn Jeltsch,CB,90,0,0,0,0,0,0,1,1,1,0,Stuttgart,2730ce86,April-19-2025,2024-2025
Leonidas Stergiou,RB,89,0,0,0,0,0,0,0,1,1,0,Stuttgart,2730ce86,April-19-2025,2024-2025
Pascal Stenzel,"DF,MF",1,0,0,0,0,0,0,0,0,0,0,Stuttgart,2730ce86,April-19-2025,2024-2025
Alexander Nübel,GK,90,0,0,0,0,0,0,0,0,0,0,Stuttgart,2730ce86,April-19-2025,2024-2025
14 Players,,990,4,4,12,6,2,0,7,4,9,8,Stuttgart,2730ce86,April-19-2025,2024-2025
Jonathan Burkardt,FW,19,0,0,0,0,0,0,0,0,1,0,Mainz 05,ad43a11c,October-25-2024,2024-2025
Armindo Sieb,FW,67,0,0,3,1,0,0,0,0,1,4,Mainz 05,ad43a11c,October-25-2024,2024-2025
Nelson Weiper,FW,4,0,0,0,0,0,0,0,0,1,0,Mainz 05,ad43a11c,October-25-2024,2024-2025
Lee Jae-sung,AM,81,0,0,1,0,0,0,0,0,1,1,Mainz 05,ad43a11c,October-25-2024,2024-2025
Hong Hyunseok,MF,9,0,0,0,0,0,0,0,0,0,0,Mainz 05,ad43a11c,October-25-2024,2024-2025
Paul Nebel,AM,90,0,0,2,1,0,0,1,0,1,3,Mainz 05,ad43a11c,October-25-2024,2024-2025
Phillipp Mwene,DM,90,0,0,1,0,0,0,0,0,0,0,Mainz 05,ad43a11c,October-25-2024,2024-2025
Nadiem Amiri,DM,90,0,0,6,2,1,0,0,0,4,1,Mainz 05,ad43a11c,October-25-2024,2024-2025
Kaishu Sano,DM,90,0,0,1,0,0,0,4,5,0,3,Mainz 05,ad43a11c,October-25-2024,2024-2025
Anthony Caci,DM,87,0,0,4,1,1,0,1,1,3,1,Mainz 05,ad43a11c,October-25-2024,2024-2025
Silvan Widmer,"DF,MF",3,0,0,0,0,1,0,0,0,0,0,Mainz 05,ad43a11c,October-25-2024,2024-2025
Maxim Leitsch,CB,90,0,0,2,0,0,0,2,0,2,0,Mainz 05,ad43a11c,October-25-2024,2024-2025
Moritz Jenz,CB,90,0,0,2,1,0,0,3,2,0,1,Mainz 05,ad43a11c,October-25-2024,2024-2025
Dominik Kohr,CB,90,0,0,1,0,0,0,0,1,2,1,Mainz 05,ad43a11c,October-25-2024,2024-2025
Robin Zentner,GK,90,0,0,0,0,0,0,0,0,0,0,Mainz 05,ad43a11c,October-25-2024,2024-2025
15 Players,,990,0,0,23,6,3,0,11,9,16,15,Mainz 05,ad43a11c,October-25-2024,2024-2025
Tim Kleindienst,FW,90,1,0,2,2,0,0,1,1,1,2,Mönchengladbach,ad43a11c,October-25-2024,2024-2025
Robin Hack,AM,72,0,0,0,0,0,0,1,0,1,2,Mönchengladbach,ad43a11c,October-25-2024,2024-2025
Tomáš Čvančara,FW,18,0,0,0,0,0,0,0,0,0,0,Mönchengladbach,ad43a11c,October-25-2024,2024-2025
Alassane Pléa,AM,57,0,0,1,0,0,0,0,0,2,2,Mönchengladbach,ad43a11c,October-25-2024,2024-2025
Kevin Stöger,MF,33,0,0,2,1,0,0,1,0,0,1,Mönchengladbach,ad43a11c,October-25-2024,2024-2025
Franck Honorat,AM,89,0,1,0,0,0,0,0,0,1,0,Mönchengladbach,ad43a11c,October-25-2024,2024-2025
Fabio Chiarodia,DF,1,0,0,0,0,0,0,0,0,0,0,Mönchengladbach,ad43a11c,October-25-2024,2024-2025
